"","Artist","Songs","Decade","Links"
"901","Madonna","Secret",1990,"/theorytab/view/madonna/erotica"
"902","Madonna feat Avicii","Bitch I'm Madonna",1990,"/theorytab/view/madonna/open-your-heart"
"903","Madonna","Masterpiece",1990,"/theorytab/view/madonna/bad-girl"
"904","Madonna","Papa Don't Preach",1990,"/theorytab/view/madonna/cherish"
"905","Madonna","Erotica",1990,"/theorytab/view/madonna/true-blue"
"906","Madonna","Open Your Heart",1990,"/theorytab/view/madonna/dress-you-up"
"907","Madonna","Bad Girl",1990,"/theorytab/view/madonna/borderline"
"908","Madonna","Cherish",1990,"/theorytab/view/madonna/lucky-star"
"909","Mariah Carey","All I Want For Christmas Is You",1990,"/theorytab/view/mariah-carey/all-i-want-for-christmas-is-you"
"910","Mariah Carey","Always Be My Baby",1990,"/theorytab/view/mariah-carey/always-be-my-baby"
"911","Mariah Carey","We Belong Together",1990,"/theorytab/view/mariah-carey/we-belong-together"
"912","Mariah Carey","Underneath The Stars",1990,"/theorytab/view/mariah-carey/underneath-the-stars"
"913","Mariah Carey","Vision of Love",1990,"/theorytab/view/mariah-carey/vision-of-love"
"914","Mariah Carey","Lead The Way",1990,"/theorytab/view/mariah-carey/lead-the-way"
"915","Mariah Carey","Infinity",1990,"/theorytab/view/mariah-carey/infinity"
"916","Busta Rhymes -Mariah Carey","I Know What You Want",1990,"/theorytab/view/busta-rhymes--mariah-carey/i-know-what-you-want"
"917","Mariah Carey","Heartbreaker",1990,"/theorytab/view/mariah-carey/heartbreaker"
"918","Mariah Carey","Honey",1990,"/theorytab/view/mariah-carey/honey"
"919","Mariah Carey","My All",1990,"/theorytab/view/mariah-carey/my-all"
"920","Mariah Carey","With You",1990,"/theorytab/view/mariah-carey/caution"
"921","Mariah Carey","Fantasy",1990,"/theorytab/view/mariah-carey/with-you"
"922","Mariah Carey","Hero",1990,"/theorytab/view/mariah-carey/fantasy"
"923","Mariah Carey","Caution",1990,"/theorytab/view/mariah-carey/hero"
"924","boyz ii men",NA,1990,NA
"925","TLC","No Scrubs",1990,"/theorytab/view/tlc/no-scrubs"
"926","TLC","Waterfalls",1990,"/theorytab/view/tlc/waterfalls"
"927","TLC","Unpretty",1990,"/theorytab/view/tlc/unpretty"
"928","TLC","Creep",1990,"/theorytab/view/tlc/creep"
"929","TLC","Damaged",1990,"/theorytab/view/tlc/damaged"
"930","TLC","This Is How It Works",1990,"/theorytab/view/tlc/this-is-how-it-works"
"931","TLC","Hat 2 Da Back",1990,"/theorytab/view/tlc/baby-baby-baby"
"932","TLC","Diggin' On You",1990,"/theorytab/view/tlc/hat-2-da-back"
"933","TLC","Ain't 2 Proud 2 Beg",1990,"/theorytab/view/tlc/diggin-on-you"
"934","TLC","Red Light Special",1990,"/theorytab/view/tlc/aint-2-proud-2-beg"
"935","TLC","Baby-Baby-Baby",1990,"/theorytab/view/tlc/red-light-special"
"936","Whitney Houston","I Will Always Love You",1990,"/theorytab/view/whitney-houston/i-will-always-love-you"
"937","Whitney Houston","Greatest Love Of All",1990,"/theorytab/view/whitney-houston/greatest-love-of-all"
"938","Whitney Houston","All The Man That I Need",1990,"/theorytab/view/whitney-houston/all-the-man-that-i-need"
"939","Whitney Houston","I Have Nothing",1990,"/theorytab/view/whitney-houston/i-have-nothing"
"940","Whitney Houston","It's Not Right But It's Okay - Remix",1990,"/theorytab/view/whitney-houston/its-not-right-but-its-okay---remix"
"941","Whitney Houston","I Wanna Dance With Somebody",1990,"/theorytab/view/whitney-houston/i-wanna-dance-with-somebody"
"942","Whitney Houston","How Will I Know",1990,"/theorytab/view/whitney-houston/so-emotional"
"943","Whitney Houston","One Moment In Time",1990,"/theorytab/view/whitney-houston/how-will-i-know"
"944","Whitney Houston","I'm Your Baby Tonight",1990,"/theorytab/view/whitney-houston/one-moment-in-time"
"945","Whitney Houston","Saving All My Love For You",1990,"/theorytab/view/whitney-houston/im-your-baby-tonight"
"946","Whitney Houston","So Emotional",1990,"/theorytab/view/whitney-houston/saving-all-my-love-for-you"
"947","Elton John","Tiny Dancer",1990,"/theorytab/view/elton-john/tiny-dancer"
"948","Elton John","Can You Feel the Love Tonight",1990,"/theorytab/view/elton-john/can-you-feel-the-love-tonight"
"949","Elton John","Your Song",1990,"/theorytab/view/elton-john/your-song"
"950","Elton John","Crocodile Rock",1990,"/theorytab/view/elton-john/crocodile-rock"
"951","Elton John","Levon",1990,"/theorytab/view/elton-john/levon"
"952","Elton John","The Oven Instructions Song",1990,"/theorytab/view/elton-john/the-oven-instructions-song"
"953","Elton John","Yellow Brick Road",1990,"/theorytab/view/elton-john/yellow-brick-road"
"954","Elton John","Nikita",1990,"/theorytab/view/elton-john/nikita"
"955","Elton John","Don't Let The Sun Go Down On Me",1990,"/theorytab/view/elton-john/dont-let-the-sun-go-down-on-me"
"956","Elton John","Love Song",1990,"/theorytab/view/elton-john/love-song"
"957","Elton John","Daniel",1990,"/theorytab/view/elton-john/daniel"
"958","Elton John","Sorry Seems To Be The Hardest Word",1990,"/theorytab/view/elton-john/sorry-seems-to-be-the-hardest-word"
"959","Elton John","Rocket Man",1990,"/theorytab/view/elton-john/skyline-pigeon"
"960","Elton John","Benny and the Jets",1990,"/theorytab/view/elton-john/goodbye-yellow-brick-road"
"961","Elton John","Skyline Pigeon",1990,"/theorytab/view/elton-john/rocket-man"
"962","Elton John","Goodbye Yellow Brick Road",1990,"/theorytab/view/elton-john/benny-and-the-jets"
"963","Celine Dion","My Heart Will Go On",1990,"/theorytab/view/celine-dion/my-heart-will-go-on"
"964","Celine Dion","That's the Way It Is",1990,"/theorytab/view/celine-dion/thats-the-way-it-is"
"965","Celine Dion","All By Myself",1990,"/theorytab/view/celine-dion/all-by-myself"
"966","Janet Jackson","No Sleeep",1990,"/theorytab/view/janet-jackson/no-sleeep"
"967","Janet Jackson","Nasty",1990,"/theorytab/view/janet-jackson/nasty"
"968","Janet Jackson","Together Again",1990,"/theorytab/view/janet-jackson/together-again"
"969","Janet Jackson","Runaway",1990,"/theorytab/view/janet-jackson/runaway"
"970","mary j. blige",NA,1990,NA
"971","gloria estefan",NA,1990,NA
"972","Toni Braxton","Unbreak My Heart",1990,"/theorytab/view/toni-braxton/unbreak-my-heart"
"973","Michael Bolton","Start Breaking My Heart",1990,"/theorytab/view/michael-bolton/start-breaking-my-heart"
"974","Michael Bolton","Safe Place From The Storm",1990,"/theorytab/view/michael-bolton/safe-place-from-the-storm"
"975","En Vogue","Don't Let Go",1990,"/theorytab/view/en-vogue/dont-let-go"
"976","En Vogue","Free Your Mind",1990,"/theorytab/view/en-vogue/free-your-mind"
"977","r. kelly",NA,1990,NA
"978","Shania Twain","That Don't Impress Me Much",1990,"/theorytab/view/shania-twain/that-dont-impress-me-much"
"979","Shania Twain","Ka-Ching",1990,"/theorytab/view/shania-twain/ka-ching"
"980","Shania Twain","Still The One",1990,"/theorytab/view/shania-twain/still-the-one"
"981","Shania Twain","Any Man Of Mine",1990,"/theorytab/view/shania-twain/any-man-of-mine"
"982","Shania Twain","You're Still The One",1990,"/theorytab/view/shania-twain/youre-still-the-one"
"983","Shania Twain","If You're Not In It For Love I'm Outta Here",1990,"/theorytab/view/shania-twain/if-youre-not-in-it-for-love-im-outta-here"
"984","Shania Twain","Forever And For Always",1990,"/theorytab/view/shania-twain/man-i-feel-like-a-woman"
"985","Shania Twain","Man I Feel Like A Woman",1990,"/theorytab/view/shania-twain/forever-and-for-always"
"986","Aerosmith","Cryin'",1990,"/theorytab/view/aerosmith/cryin"
"987","Aerosmith","I Don't Want To Miss A Thing",1990,"/theorytab/view/aerosmith/i-dont-want-to-miss-a-thing"
"988","Aerosmith","Crazy",1990,"/theorytab/view/aerosmith/crazy"
"989","Aerosmith","Dream On",1990,"/theorytab/view/aerosmith/dream-on"
"990","jodeci",NA,1990,NA
"991","SWV","Weak",1990,"/theorytab/view/swv/right-here"
"992","SWV","Right Here",1990,"/theorytab/view/swv/weak"
"993","color me badd",NA,1990,NA
"994","ace of base",NA,1990,NA
"995","Rod Stewart","Young Turks",1990,"/theorytab/view/rod-stewart/young-turks"
"996","jon secada",NA,1990,NA
"997","Bryan Adams","Summer of 69",1990,"/theorytab/view/bryan-adams/summer-of-69"
"998","Bryan Adams","Everything I Do",1990,"/theorytab/view/bryan-adams/everything-i-do"
"999","Bryan Adams","Run To You",1990,"/theorytab/view/bryan-adams/run-to-you"
"1000","Brandy and Monica","The Boy Is Mine",1990,"/theorytab/view/brandy-and-monica/the-boy-is-mine"
"1001","Feist","Brandy Alexander",1990,"/theorytab/view/feist/brandy-alexander"
"1002","Brandy","Brandy",1990,"/theorytab/view/brandy/almost-doesnt-count"
"1003","Brandy","Almost Doesn't Count",1990,"/theorytab/view/brandy/sittin-up-in-my-room"
"1004","Brandy","Sittin' Up In My Room",1990,"/theorytab/view/brandy/have-you-ever"
"1005","Looking Glass","Have You Ever",1990,"/theorytab/view/looking-glass/brandy"
"1006","ll cool j",NA,1990,NA
"1007","ll cool j",NA,1990,NA
"1008","Michael Jackson","Billie Jean",1990,"/theorytab/view/michael-jackson/billie-jean"
"1009","Michael Jackson","Beat It",1990,"/theorytab/view/michael-jackson/beat-it"
"1010","Michael Jackson","Thriller",1990,"/theorytab/view/michael-jackson/thriller"
"1011","Michael Jackson","Black or White",1990,"/theorytab/view/michael-jackson/black-or-white"
"1012","Michael Jackson","Smooth Criminal",1990,"/theorytab/view/michael-jackson/smooth-criminal"
"1013","Michael Jackson","Don't Stop 'Till You Get Enough",1990,"/theorytab/view/michael-jackson/dont-stop-till-you-get-enough"
"1014","Michael Jackson","Man In The Mirror",1990,"/theorytab/view/michael-jackson/man-in-the-mirror"
"1015","Michael Jackson","Love Never Felt So Good",1990,"/theorytab/view/michael-jackson/love-never-felt-so-good"
"1016","Michael Jackson","I Just Can't Stop Loving You",1990,"/theorytab/view/michael-jackson/i-just-cant-stop-loving-you"
"1017","Michael Jackson","Earth Song",1990,"/theorytab/view/michael-jackson/earth-song"
"1018","Michael Jackson","Bad",1990,"/theorytab/view/michael-jackson/bad"
"1019","Michael Jackson","You Are Not Alone",1990,"/theorytab/view/michael-jackson/you-are-not-alone"
"1020","Michael Jackson","Break Of Dawn",1990,"/theorytab/view/michael-jackson/break-of-dawn"
"1021","Michael Jackson","Stranger In Moscow",1990,"/theorytab/view/michael-jackson/stranger-in-moscow"
"1022","Michael Jackson","Heal The World",1990,"/theorytab/view/michael-jackson/heal-the-world"
"1023","MajorVsMinor","Michael Jackson - Black or White",1990,"/theorytab/view/majorvsminor/michael-jackson---black-or-white"
"1024","Michael Jackson","Jam",1990,"/theorytab/view/michael-jackson/jam"
"1025","Michael Jackson","Why You Wanna Trip On Me",1990,"/theorytab/view/michael-jackson/why-you-wanna-trip-on-me"
"1026","Michael Jackson","She Drives Me Wild",1990,"/theorytab/view/michael-jackson/she-drives-me-wild"
"1027","Paul McCartney - Michael Jackson","Say Say Say",1990,"/theorytab/view/paul-mccartney---michael-jackson/say-say-say"
"1028","Michael Jackson","Will You Be There",1990,"/theorytab/view/michael-jackson/will-you-be-there"
"1029","Michael Jackson","Off the Wall",1990,"/theorytab/view/michael-jackson/give-into-me"
"1030","Michael Jackson","Who Is It",1990,"/theorytab/view/michael-jackson/threatened"
"1031","James Egbert","Michael Jackson - Thriller",1990,"/theorytab/view/michael-jackson/off-the-wall"
"1032","Michael Jackson","Man In TheMirror",1990,"/theorytab/view/michael-jackson/who-is-it"
"1033","Michael Jackson","Wanna Be Startin' Somethin'",1990,"/theorytab/view/james-egbert/michael-jackson---thriller"
"1034","Michael Jackson","This Time Around",1990,"/theorytab/view/michael-jackson/man-in-themirror"
"1035","Michael Jackson","Give Into Me",1990,"/theorytab/view/michael-jackson/wanna-be-startin-somethin"
"1036","Michael Jackson","Threatened",1990,"/theorytab/view/michael-jackson/this-time-around"
"1037","hootie & the blowfish",NA,1990,NA
"1038","Tevin Campbell","I 2 I",1990,"/theorytab/view/tevin-campbell/i-2-i"
"1039","Tevin Campbell","Eye to Eye",1990,"/theorytab/view/tevin-campbell/eye-to-eye"
"1040","Phil Collins","In The Air Tonight",1990,"/theorytab/view/phil-collins/in-the-air-tonight"
"1041","Phil Collins","Another Day in Paradise",1990,"/theorytab/view/phil-collins/another-day-in-paradise"
"1042","Phil Collins","You Can't Hurry Love",1990,"/theorytab/view/phil-collins/you-cant-hurry-love"
"1043","Phil Collins","Can't Stop Loving You",1990,"/theorytab/view/phil-collins/cant-stop-loving-you"
"1044","Richard Marx","Right Here Waiting",1990,"/theorytab/view/richard-marx/right-here-waiting"
"1045","Richard Marx","Richard Marx - Right Here Waiting",1990,"/theorytab/view/richard-marx/richard-marx---right-here-waiting"
"1046","Rascal Flatts","Bless The Broken Road",2000,"/theorytab/view/rascal-flatts/bless-the-broken-road"
"1047","Rascal Flatts","What Hurts The Most",2000,"/theorytab/view/rascal-flatts/what-hurts-the-most"
"1048","Toby Keith","Courtesy of the Red White and Blue",2000,"/theorytab/view/toby-keith/courtesy-of-the-red-white-and-blue"
"1049","Toby Keith","Should've Been A Cowboy",2000,"/theorytab/view/toby-keith/shouldve-been-a-cowboy"
"1050","Toby Keith","Beer For My Horses ft Willie Nelson",2000,"/theorytab/view/toby-keith/beer-for-my-horses-ft-willie-nelson"
"1051","Kenny Chesney","Summertime",2000,"/theorytab/view/kenny-chesney/summertime"
"1052","Kenny Chesney","The Road And The Radio",2000,"/theorytab/view/kenny-chesney/the-road-and-the-radio"
"1053","Tim McGraw","It's Your Love",2000,"/theorytab/view/tim-mcgraw/its-your-love"
"1054","Tim McGraw","Live Like You Were Dying",2000,"/theorytab/view/tim-mcgraw/live-like-you-were-dying"
"1055","Tim McGraw","Where The Green Grass Grows",2000,"/theorytab/view/tim-mcgraw/where-the-green-grass-grows"
"1056","Tim McGraw","Telluride",2000,"/theorytab/view/tim-mcgraw/telluride"
"1057","keith urban",NA,2000,NA
"1058","Nickelback","Photograph",2000,"/theorytab/view/nickelback/photograph"
"1059","Nickelback","Hero",2000,"/theorytab/view/nickelback/hero"
"1060","Nickelback","If Everyone Cared",2000,"/theorytab/view/nickelback/if-everyone-cared"
"1061","George Strait","You Know Me Better Than That",2000,"/theorytab/view/george-strait/amarillo-by-morning"
"1062","George Strait","Amarillo By Morning",2000,"/theorytab/view/george-strait/you-know-me-better-than-that"
"1063","Brad Paisley","She's Everything",2000,"/theorytab/view/brad-paisley/shes-everything"
"1064","Brad Paisley","Time Well Wasted",2000,"/theorytab/view/brad-paisley/time-well-wasted"
"1065","Brad Paisley and Alison Krauss","Whiskey Lullaby",2000,"/theorytab/view/brad-paisley-and-alison-krauss/whiskey-lullaby"
"1066","Brad Paisley","Two Feet of Topsoil",2000,"/theorytab/view/brad-paisley/two-feet-of-topsoil"
"1067","p!nk",NA,2000,NA
"1068","Kelly Clarkson","Breakaway",2000,"/theorytab/view/kelly-clarkson/breakaway"
"1069","Kelly Clarkson","Already Gone",2000,"/theorytab/view/kelly-clarkson/already-gone"
"1070","Kelly Clarkson","Because Of You",2000,"/theorytab/view/kelly-clarkson/because-of-you"
"1071","Kelly Clarkson","Behind These Hazel Eyes",2000,"/theorytab/view/kelly-clarkson/behind-these-hazel-eyes"
"1072","Kelly Clarkson","Since U Been Gone",2000,"/theorytab/view/kelly-clarkson/since-u-been-gone"
"1073","Kelly Clarkson","Dark Side",2000,"/theorytab/view/kelly-clarkson/dark-side"
"1074","Kelly Clarkson","Stronger",2000,"/theorytab/view/kelly-clarkson/catching-my-breath"
"1075","Kelly Clarkson","Catching My Breath",2000,"/theorytab/view/kelly-clarkson/stronger"
"1076","Kelly Clarkson","Catch My Breath",2000,"/theorytab/view/kelly-clarkson/catch-my-breath"
"1077","Kelly Clarkson","Heartbeat Song",2000,"/theorytab/view/kelly-clarkson/heartbeat-song"
"1078","Kelly Clarkson","My Grown Up Christmas Wish",2000,"/theorytab/view/kelly-clarkson/my-grown-up-christmas-wish"
"1079","Kelly Clarkson","Walk Away",2000,"/theorytab/view/kelly-clarkson/walk-away"
"1080","Kelly Clarkson","My Life Would Suck Without You",2000,"/theorytab/view/kelly-clarkson/my-life-would-suck-without-you"
"1081","Kelly Clarkson","Underneath The Tree",2000,"/theorytab/view/kelly-clarkson/underneath-the-tree"
"1082","alan jackson",NA,2000,NA
"1083","Taylor Swift","Shake It Off",2000,"/theorytab/view/taylor-swift/shake-it-off"
"1084","Taylor Swift","Blank Space",2000,"/theorytab/view/taylor-swift/blank-space"
"1085","Taylor Swift","I Knew You Were Trouble",2000,"/theorytab/view/taylor-swift/i-knew-you-were-trouble"
"1086","Taylor Swift","Bad Blood",2000,"/theorytab/view/taylor-swift/bad-blood"
"1087","Taylor Swift","22",2000,"/theorytab/view/taylor-swift/22"
"1088","Taylor Swift","Eyes Open",2000,"/theorytab/view/taylor-swift/eyes-open"
"1089","Taylor Swift","Style",2000,"/theorytab/view/taylor-swift/style"
"1090","Taylor Swift","Love Story",2000,"/theorytab/view/taylor-swift/love-story"
"1091","Taylor Swift","You Belong With Me",2000,"/theorytab/view/taylor-swift/you-belong-with-me"
"1092","Taylor Swift","Mean",2000,"/theorytab/view/taylor-swift/mean"
"1093","Taylor Swift","Stay Stay Stay",2000,"/theorytab/view/taylor-swift/stay-stay-stay"
"1094","Taylor Swift","Wildest Dreams",2000,"/theorytab/view/taylor-swift/wildest-dreams"
"1095","Taylor Swift","Begin Again",2000,"/theorytab/view/taylor-swift/begin-again"
"1096","Taylor Swift","Safe and Sound",2000,"/theorytab/view/taylor-swift/safe-and-sound"
"1097","Taylor Swift","We Are Never Ever Getting Back Together",2000,"/theorytab/view/taylor-swift/we-are-never-ever-getting-back-together"
"1098","Taylor Swift","Starlight",2000,"/theorytab/view/taylor-swift/starlight"
"1099","Taylor Swift","Mine",2000,"/theorytab/view/taylor-swift/mine"
"1100","Taylor Swift","Mary's Song",2000,"/theorytab/view/taylor-swift/marys-song"
"1101","Taylor Swift","Red",2000,"/theorytab/view/taylor-swift/red"
"1102","Taylor Swift","New Romantics",2000,"/theorytab/view/taylor-swift/new-romantics"
"1103","Taylor Swift","The Best Day",2000,"/theorytab/view/taylor-swift/the-best-day"
"1104","Taylor Swift","Speak Now",2000,"/theorytab/view/taylor-swift/speak-now"
"1105","Taylor Swift","Look What You Made Me Do",2000,"/theorytab/view/taylor-swift/out-of-the-woods"
"1106","Taylor Swift","All Too Well",2000,"/theorytab/view/taylor-swift/back-to-december"
"1107","Taylor Swift","State Of Grace",2000,"/theorytab/view/taylor-swift/fifteen"
"1108","Taylor Swift","Welcome To New York",2000,"/theorytab/view/taylor-swift/i-did-something-bad"
"1109","Taylor Swift","Treacherous",2000,"/theorytab/view/taylor-swift/the-story-of-us"
"1110","Taylor Swift","Fearless",2000,"/theorytab/view/taylor-swift/king-of-my-heart"
"1111","Taylor Swift","Dear John",2000,"/theorytab/view/taylor-swift/teardrops-on-my-guitar"
"1112","Taylor Swift","Should've Said No",2000,"/theorytab/view/taylor-swift/call-it-what-you-want"
"1113","Taylor Swift","So It Goes",2000,"/theorytab/view/taylor-swift/i-dont-wanna-live-forever"
"1114","Taylor Swift","Ready For It",2000,"/theorytab/view/taylor-swift/enchanted"
"1115","Taylor Swift","Our Song",2000,"/theorytab/view/taylor-swift/holy-ground"
"1116","Taylor Swift","Delicate",2000,"/theorytab/view/taylor-swift/white-horse"
"1117","Taylor Swift","Clean",2000,"/theorytab/view/taylor-swift/forever-and-always"
"1118","Taylor Swift","Gorgeous",2000,"/theorytab/view/taylor-swift/the-way-i-loved-you"
"1119","Taylor Swift","Getaway Car",2000,"/theorytab/view/taylor-swift/dancing-with-our-hands-tied"
"1120","Taylor Swift","Sparks Fly",2000,"/theorytab/view/taylor-swift/last-kiss"
"1121","Taylor Swift","New Year's Day",2000,"/theorytab/view/taylor-swift/call-it-what-you-want-to"
"1122","Taylor Swift","Out of the Woods",2000,"/theorytab/view/taylor-swift/look-what-you-made-me-do"
"1123","Taylor Swift","Back To December",2000,"/theorytab/view/taylor-swift/all-too-well"
"1124","Taylor Swift","Fifteen",2000,"/theorytab/view/taylor-swift/state-of-grace"
"1125","Taylor Swift","I Did Something Bad",2000,"/theorytab/view/taylor-swift/welcome-to-new-york"
"1126","Taylor Swift","The Story Of Us",2000,"/theorytab/view/taylor-swift/treacherous"
"1127","Taylor Swift","King Of My Heart",2000,"/theorytab/view/taylor-swift/fearless"
"1128","Taylor Swift","Teardrops On My Guitar",2000,"/theorytab/view/taylor-swift/dear-john"
"1129","Taylor Swift","Call It What You Want",2000,"/theorytab/view/taylor-swift/shouldve-said-no"
"1130","Taylor Swift","I Dont Wanna Live Forever",2000,"/theorytab/view/taylor-swift/so-it-goes"
"1131","Taylor Swift","Enchanted",2000,"/theorytab/view/taylor-swift/ready-for-it"
"1132","Taylor Swift","Holy Ground",2000,"/theorytab/view/taylor-swift/our-song"
"1133","Taylor Swift","Delicate",2000,"/theorytab/view/taylor-swift/delicate"
"1134","Taylor Swift","Clean",2000,"/theorytab/view/taylor-swift/clean"
"1135","Taylor Swift","Gorgeous",2000,"/theorytab/view/taylor-swift/gorgeous"
"1136","Taylor Swift","Getaway Car",2000,"/theorytab/view/taylor-swift/getaway-car"
"1137","Taylor Swift","Sparks Fly",2000,"/theorytab/view/taylor-swift/sparks-fly"
"1138","Taylor Swift","New Year's Day",2000,"/theorytab/view/taylor-swift/new-years-day"
"1139","Beyonce","Halo",2000,"/theorytab/view/beyonce/halo"
"1140","Beyonce","Love On Top",2000,"/theorytab/view/beyonce/love-on-top"
"1141","Beyonce","Crazy In Love Ft Jay-Z",2000,"/theorytab/view/beyonce/crazy-in-love-ft-jay-z"
"1142","Beyonce","Single Ladies",2000,"/theorytab/view/beyonce/single-ladies"
"1143","Beyonce","Sweet Dreams",2000,"/theorytab/view/beyonce/sweet-dreams"
"1144","Beyonce","Countdown",2000,"/theorytab/view/beyonce/countdown"
"1145","Beyonce","Pretty Hurts",2000,"/theorytab/view/beyonce/pretty-hurts"
"1146","Beyonce","Irreplaceable",2000,"/theorytab/view/beyonce/irreplaceable"
"1147","Beautiful Liar","Beyonce and Shakira",2000,"/theorytab/view/beautiful-liar/beyonce-and-shakira"
"1148","Beyonce","Rather Die Young",2000,"/theorytab/view/beyonce/rather-die-young"
"1149","Beyonce","1 plus 1",2000,"/theorytab/view/beyonce/1-plus-1"
"1150","Beyonce","Rise Up",2000,"/theorytab/view/beyonce/rise-up"
"1151","Beyonce","Drunk In Love - Meikal Remix",2000,"/theorytab/view/beyonce/drunk-in-love---meikal-remix"
"1152","Beyonce","Resentment",2000,"/theorytab/view/beyonce/resentment"
"1153","Beyonce","Deja Vu",2000,"/theorytab/view/beyonce/deja-vu"
"1154","Beyonce","If I Were A Boy",2000,"/theorytab/view/beyonce/if-i-were-a-boy"
"1155","Beyonce","Sorry",2000,"/theorytab/view/beyonce/sorry"
"1156","Beyonce","XO",2000,"/theorytab/view/beyonce/xo"
"1157","Linkin Park","Numb",2000,"/theorytab/view/linkin-park/numb"
"1158","Linkin Park","In The End",2000,"/theorytab/view/linkin-park/in-the-end"
"1159","Linkin Park","Castle Of Glass",2000,"/theorytab/view/linkin-park/castle-of-glass"
"1160","Linkin Park","What I've Done",2000,"/theorytab/view/linkin-park/what-ive-done"
"1161","Linkin Park","Burn It Down",2000,"/theorytab/view/linkin-park/burn-it-down"
"1162","Linkin Park","New Divide",2000,"/theorytab/view/linkin-park/new-divide"
"1163","Linkin Park","Burning In The Skies",2000,"/theorytab/view/linkin-park/burning-in-the-skies"
"1164","Linkin Park","Points Of Authority",2000,"/theorytab/view/linkin-park/points-of-authority"
"1165","Linkin Park","Waiting For The End",2000,"/theorytab/view/linkin-park/waiting-for-the-end"
"1166","Linkin Park","Papercut",2000,"/theorytab/view/linkin-park/papercut"
"1167","Linkin Park","Drawbar",2000,"/theorytab/view/linkin-park/drawbar"
"1168","Linkin Park","By Myself",2000,"/theorytab/view/linkin-park/breaking-the-habit"
"1169","Linkin Park","And One",2000,"/theorytab/view/linkin-park/by-myself"
"1170","Linkin Park","Talking To Myself",2000,"/theorytab/view/linkin-park/and-one"
"1171","Linkin Park","One More Light",2000,"/theorytab/view/linkin-park/talking-to-myself"
"1172","Linkin Park","Breaking The Habit",2000,"/theorytab/view/linkin-park/one-more-light"
"1173","brooks & dunn",NA,2000,NA
"1174","Alicia Keys","Girl On Fire",2000,"/theorytab/view/alicia-keys/girl-on-fire"
"1175","Alicia Keys","Fallin'",2000,"/theorytab/view/alicia-keys/fallin"
"1176","Alicia Keys","No One",2000,"/theorytab/view/alicia-keys/no-one"
"1177","Jay-Z and Alicia Keys","Empire State Of Mind",2000,"/theorytab/view/jay-z-and-alicia-keys/empire-state-of-mind"
"1178","Alicia Keys","We Are Here",2000,"/theorytab/view/alicia-keys/we-are-here"
"1179","JAY Z And Alicia Keys","Empire State Of Mind",2000,"/theorytab/view/jay-z-and-alicia-keys/empire-state-of-mind-"
"1180","Alicia Keys","In Common",2000,"/theorytab/view/alicia-keys/in-common"
"1181","Alicia Keys","If I Ain't Got You",2000,"/theorytab/view/alicia-keys/if-i-aint-got-you"
"1182","Alicia Keys","You Don't Know My Name",2000,"/theorytab/view/alicia-keys/you-dont-know-my-name"
"1183","Britney Spears","Toxic",2000,"/theorytab/view/britney-spears/toxic"
"1184","Britney Spears","Oops I Did It Again",2000,"/theorytab/view/britney-spears/oops-i-did-it-again"
"1185","Britney Spears","Baby One More Time",2000,"/theorytab/view/britney-spears/baby-one-more-time"
"1186","Britney Spears","Born to make you happy",2000,"/theorytab/view/britney-spears/born-to-make-you-happy"
"1187","Britney Spears","Circus",2000,"/theorytab/view/britney-spears/circus"
"1188","Britney Spears","Lucky",2000,"/theorytab/view/britney-spears/lucky"
"1189","Britney Spears","Hold It Against Me",2000,"/theorytab/view/britney-spears/hold-it-against-me"
"1190","Britney Spears","Till The World Ends",2000,"/theorytab/view/britney-spears/till-the-world-ends"
"1191","Britney Spears","Ooh La La",2000,"/theorytab/view/britney-spears/ooh-la-la"
"1192","Britney Spears","You Drive Me Crazy",2000,"/theorytab/view/britney-spears/you-drive-me-crazy"
"1193","Britney Spears","I'm Not A Girl",2000,"/theorytab/view/britney-spears/im-not-a-girl"
"1194","Britney Spears","Criminal",2000,"/theorytab/view/britney-spears/criminal"
"1195","Britney Spears","Gasoline",2000,"/theorytab/view/britney-spears/gasoline"
"1196","Britney Spears","Alien -- leaked outtake",2000,"/theorytab/view/britney-spears/alien----leaked-outtake"
"1197","Britney Spears","Stronger",2000,"/theorytab/view/britney-spears/stronger"
"1198","Britney Spears","Out From Under",2000,"/theorytab/view/britney-spears/out-from-under"
"1199","Britney Spears","Gimme More",2000,"/theorytab/view/britney-spears/gimme-more"
"1200","Britney Spears","Seal It With A Kiss",2000,"/theorytab/view/britney-spears/seal-it-with-a-kiss"
"1201","Britney Spears","Overprotected",2000,"/theorytab/view/britney-spears/overprotected"
"1202","Britney Spears","Piece Of Me",2000,"/theorytab/view/britney-spears/piece-of-me"
"1203","Britney Spears","Pretty Girls",2000,"/theorytab/view/britney-spears/pretty-girls"
"1204","Britney Spears","I'm A Slave 4 U",2000,"/theorytab/view/britney-spears/im-a-slave-4-u"
"1205","will i am and Britney Spears","Scream and Shout",2000,"/theorytab/view/will-i-am-and-britney-spears/scream-and-shout"
"1206","Britney Spears","Hot As Ice",2000,"/theorytab/view/britney-spears/sometimes"
"1207","Britney Spears","Everytime",2000,"/theorytab/view/britney-spears/break-the-ice"
"1208","Britney Spears","I Wanna Go",2000,"/theorytab/view/britney-spears/3"
"1209","Britney Spears","From The Bottom Of My Broken Heart",2000,"/theorytab/view/britney-spears/hot-as-ice"
"1210","Britney Spears","Sometimes",2000,"/theorytab/view/britney-spears/everytime"
